"","group_id","promotion_cache"
"14784","46889",0
"14785","68275",132
"14786","49263",0
"14787","64611",0
"14788","14101",0
"14789","61406",132
"14790","30767",132
"14791","47630",0
"14792","46552",132
"14793","37479",0
"14794","18412",132
"14795","26166",0
"14796","37835",0
"14797","28282",133
"14798","5913",0
"14799","52704",132
"14800","44188",0
"14801","44416",0
"14802","5453",0
"14803","47582",132
"14804","53193",0
"14805","47397",132
"14806","60405",132
"14807","22811",132
"14808","42644",133
"14809","24144",0
"14810","8657",0
"14811","22098",0
"14812","25685",132
"14813","27743",0
"14814","42246",132
"14815","65805",133
"14816","2929",0
"14817","34347",0
"14818","12151",0
"14819","54085",0
"14820","557",132
"14821","19573",0
"14822","24461",132
"14823","29192",133
"14824","33786",133
"14825","30424",0
"14826","19865",132
"14827","4623",0
"14828","36684",132
"14829","38899",0
"14830","36818",0
"14831","2939",0
"14832","67921",132
"14833","54898",0
"14834","1172",0
"14835","59548",0
"14836","33653",0
"14837","2123",132
"14838","8305",132
"14839","50513",0
"14840","59687",0
"14841","62764",0
"14842","60208",0
"14843","19115",134
"14844","2160",134
"14845","9351",135
"14846","17509",136
"14847","13945",137
"14848","49696",0
"14849","35418",134
"14850","55194",138
"14851","26173",139
"14852","20040",140
"14853","50747",141
"14854","6383",134
"14855","53949",142
"14856","53475",137
"14857","31965",134
"14858","27351",137
"14859","45176",135
"14860","1684",134
"14861","31457",0
"14862","50724",0
"14863","58053",142
"14864","67774",136
"14865","36205",142
"14866","23339",134
"14867","34112",0
"14868","4624",139
"14869","26605",142
"14870","53382",143
"14871","46603",134
"14872","37384",134
"14873","63162",134
"14874","45761",136
"14875","61850",138
"14876","24191",142
"14877","48530",137
"14878","62837",142
"14879","52897",134
"14880","49142",144
"14881","24321",134
"14882","20828",140
"14883","57723",134
"14884","41026",134
"14885","36907",134
"14886","26536",0
"14887","23201",141
"14888","30548",134
"14889","46957",142
"14890","60187",135
"14891","15814",137
"14892","19860",142
"14893","62348",137
"14894","13110",138
"14895","1302",134
"14896","41410",134
"14897","9732",134
"14898","28601",134
"14899","3185",134
"14900","65032",134
"14901","50491",138
"14902","50598",134
"14903","52889",136
"14904","8436",134
"14905","29118",145
"14906","22378",140
"14907","38278",134
"14908","7715",0
"14909","68037",134
"14910","802",142
"14911","68087",134
"14912","30701",0
"14913","65036",137
"14914","63834",136
"14915","40912",146
"14916","5175",138
"14917","32603",134
"14918","5662",142
"14919","20262",134
"14920","18884",134
"14921","52350",135
"14922","64043",135
"14923","29169",0
"14924","16205",136
"14925","3502",137
"14926","17592",142
"14927","9960",0
"14928","40657",139
"14929","66915",139
"14930","38687",140
"14931","43519",143
"14932","58804",141
"14933","33247",140
"14934","803",142
"14935","24713",142
"14936","48225",136
"14937","12557",137
"14938","23847",136
"14939","40549",138
"14940","23760",135
"14941","62106",139
"14942","46975",134
"14943","51814",134
"14944","60213",140
"14945","45178",134
"14946","4014",140
"14947","36137",0
"14948","24785",134
"14949","7989",0
"14950","42226",136
"14951","12104",0
"14952","51061",139
"14953","6593",143
"14954","11871",134
"14955","43476",134
"14956","21057",137
"14957","65740",142
"14958","19138",138
"14959","37669",135
"14960","34046",137
"14961","10596",134
"14962","58793",147
"14963","7522",139
"14964","52040",138
"14965","59619",134
"14966","48139",145
"14967","17451",134
"14968","3935",140
"14969","15097",134
"14970","30871",134
"14971","62735",134
"14972","7725",0
"14973","678",134
"14974","19515",134
"14975","56576",134
"14976","19258",137
"14977","52483",136
"14978","7137",138
"14979","9",142
"14980","24050",134
"14981","37632",140
"14982","24499",0
"14983","58967",134
"14984","35071",136
"14985","12548",134
"14986","38679",134
"14987","58977",134
"14988","4960",134
"14989","18428",139
"14990","5150",134
"14991","48747",134
"14992","702",134
"14993","23134",134
"14994","5258",140
"14995","15819",134
"14996","30678",134
"14997","46037",134
"14998","44473",134
"14999","8218",134
"15000","67146",138
"15001","24699",134
"15002","31400",137
"15003","64099",135
"15004","62720",0
"15005","54690",138
"15006","27128",134
"15007","10534",0
"15008","45443",134
"15009","19510",134
"15010","26489",134
"15011","22684",135
"15012","31767",135
"15013","43709",136
"15014","41519",137
"15015","52768",146
"15016","44809",139
"15017","22367",138
"15018","67592",139
"15019","52287",140
"15020","31598",141
"15021","26049",140
"15022","30274",0
"15023","49865",142
"15024","31141",142
"15025","54257",136
"15026","13543",137
"15027","58292",135
"15028","42694",139
"15029","20655",134
"15030","41992",138
"15031","39859",134
"15032","59561",134
"15033","18910",134
"15034","31237",140
"15035","66628",134
"15036","51463",134
"15037","7081",0
"15038","24022",142
"15039","61623",142
"15040","41955",134
"15041","54977",134
"15042","30978",134
"15043","37326",134
"15044","5845",136
"15045","57441",138
"15046","46225",134
"15047","44536",142
"15048","39862",0
"15049","24677",134
"15050","18298",134
"15051","16660",145
"15052","26244",143
"15053","27244",140
"15054","24954",134
"15055","60931",134
"15056","54705",134
"15057","20671",134
"15058","40737",134
"15059","3957",141
"15060","46023",134
"15061","27087",134
"15062","22600",134
"15063","38430",135
"15064","3946",0
"15065","5404",138
"15066","51287",138
"15067","37425",134
"15068","10",135
"15069","15392",0
"15070","15166",138
"15071","10660",134
"15072","21239",134
"15073","38476",140
"15074","53345",0
"15075","40977",0
"15076","29658",134
"15077","60917",134
"15078","31785",134
"15079","39657",134
"15080","50483",138
"15081","63260",134
"15082","629",134
"15083","63204",134
"15084","52137",134
"15085","36387",146
"15086","65707",134
"15087","36686",134
"15088","53702",134
"15089","1914",134
"15090","50142",134
"15091","55919",134
"15092","18373",0
"15093","32495",138
"15094","6005",140
"15095","43478",138
"15096","8303",134
"15097","39756",134
"15098","8548",0
"15099","67376",140
"15100","16454",0
"15101","45510",134
"15102","40837",134
"15103","8113",140
"15104","11428",0
"15105","26785",140
"15106","66344",140
"15107","57593",0
"15108","62232",140
"15109","47363",0
"15110","36060",134
"15111","67652",0
"15112","40016",0
"15113","51761",140
"15114","26715",134
"15115","14326",140
"15116","64792",134
"15117","6462",0
"15118","64656",134
"15119","7491",140
"15120","25380",134
"15121","21133",0
"15122","6478",140
"15123","6354",140
"15124","42565",138
"15125","25827",134
"15126","56465",140
"15127","43020",134
"15128","36729",140
"15129","35192",134
"15130","9323",134
"15131","67864",140
"15132","2532",0
"15133","49925",134
"15134","64879",134
"15135","54003",138
"15136","56657",147
"15137","5749",138
"15138","42647",138
"15139","44858",134
"15140","19913",140
"15141","10547",140
"15142","35720",140
"15143","17966",134
"15144","18206",140
"15145","7172",0
"15146","18213",0
"15147","5581",148
"15148","34080",0
"15149","19343",134
"15150","62781",148
"15151","47007",134
"15152","47325",0
"15153","9119",134
"15154","4398",148
"15155","12350",134
"15156","66887",134
"15157","4646",134
"15158","50495",0
"15159","28395",148
"15160","13391",134
"15161","7443",148
"15162","11962",134
"15163","11360",0
"15164","40689",140
"15165","25346",140
"15166","11698",134
"15167","46805",134
"15168","19903",134
"15169","33869",140
"15170","55335",134
"15171","41470",134
"15172","36799",134
"15173","45469",148
"15174","60944",134
"15175","68048",148
"15176","17555",135
"15177","8850",0
"15178","32170",134
"15179","64988",134
"15180","12532",148
"15181","31041",134
"15182","25044",134
"15183","47164",140
"15184","27681",140
"15185","22260",140
"15186","46128",134
"15187","18081",138
"15188","62450",140
"15189","17372",148
"15190","29955",134
"15191","4340",134
"15192","55385",148
"15193","60113",148
"15194","38913",134
"15195","31070",138
"15196","62716",148
"15197","28342",134
"15198","49535",134
"15199","43125",134
"15200","38964",134
"15201","47535",0
"15202","20898",0
"15203","14080",148
"15204","9668",134
"15205","20685",148
"15206","47043",148
"15207","22644",0
"15208","42233",134
"15209","31999",148
"15210","32674",138
"15211","63608",134
"15212","20861",134
"15213","47225",148
"15214","5478",148
"15215","30859",134
"15216","41986",0
"15217","8061",134
"15218","45496",148
"15219","9055",134
"15220","44916",149
"15221","60101",148
"15222","23879",148
"15223","44870",134
"15224","6673",134
"15225","2793",134
"15226","30328",134
"15227","11737",148
"15228","34110",134
"15229","37567",134
"15230","31780",148
"15231","59618",148
"15232","39804",134
"15233","45664",0
"15234","29034",0
"15235","39558",0
"15236","8405",140
"15237","22140",0
"15238","13241",134
"15239","14245",140
"15240","52053",0
"15241","57111",134
"15242","22222",140
"15243","8801",0
"15244","58880",140
"15245","43931",0
"15246","67473",138
"15247","65303",134
"15248","59114",138
"15249","51647",134
"15250","47334",140
"15251","52765",0
"15252","60659",140
"15253","40943",134
"15254","29646",140
"15255","13224",0
"15256","57920",140
"15257","56764",140
"15258","46997",0
"15259","63074",138
"15260","63705",140
"15261","34687",138
"15262","30509",134
"15263","62388",140
"15264","57414",145
"15265","42399",134
"15266","61243",134
"15267","29515",140
"15268","64124",0
"15269","22060",140
"15270","48312",0
"15271","55649",134
"15272","24926",140
"15273","2835",140
"15274","33657",140
"15275","50576",0
"15276","57345",0
"15277","25850",0
"15278","50823",140
"15279","36133",140
"15280","55530",0
"15281","30288",140
"15282","58258",140
"15283","59579",134
"15284","62941",0
"15285","32409",134
"15286","29965",134
"15287","35384",134
"15288","2425",140
"15289","50505",134
"15290","44934",140
"15291","25887",140
"15292","21166",145
"15293","7543",140
"15294","68063",138
"15295","6574",140
"15296","39521",134
"15297","13937",138
"15298","34627",134
"15299","35497",134
"15300","22325",134
"15301","40816",140
"15302","28048",140
"15303","45667",0
"15304","12895",134
"15305","29830",134
"15306","9863",134
"15307","51634",134
"15308","62100",134
"15309","22888",140
"15310","57685",0
"15311","31740",140
"15312","66258",140
"15313","24821",134
"15314","59691",134
"15315","66746",140
"15316","66337",134
"15317","47498",140
"15318","20567",140
"15319","62872",134
"15320","59542",140
"15321","14403",140
"15322","35311",0
"15323","9677",0
"15324","35635",140
"15325","64839",134
"15326","2254",140
"15327","19298",139
"15328","41064",134
"15329","65024",134
"15330","3778",134
"15331","38108",0
"15332","68195",0
"15333","37880",140
"15334","22123",140
"15335","29058",0
"15336","57413",134
"15337","32876",134
"15338","6229",134
"15339","19678",134
"15340","18104",134
"15341","49518",140
"15342","34033",140
"15343","38549",134
"15344","58200",134
"15345","58029",140
"15346","15513",0
"15347","32841",140
"15348","35873",0
"15349","25721",134
"15350","60682",138
"15351","7171",134
"15352","9547",140
"15353","51378",134
"15354","13734",140
"15355","50805",134
"15356","29791",0
"15357","17576",134
"15358","1562",135
"15359","18570",134
"15360","66141",135
"15361","6370",134
"15362","63442",139
"15363","6819",0
"15364","33829",134
"15365","55132",0
"15366","28212",134
"15367","48853",136
"15368","11742",134
"15369","62869",138
"15370","15577",134
"15371","10789",134
"15372","13720",135
"15373","23303",135
"15374","8027",140
"15375","58597",0
"15376","53433",134
"15377","25225",134
"15378","44936",0
"15379","8939",134
"15380","37790",134
"15381","45274",134
"15382","18880",136
"15383","9608",141
"15384","9177",136
"15385","59349",137
"15386","44367",134
"15387","21182",138
"15388","53530",135
"15389","13524",134
"15390","25080",139
"15391","51624",134
"15392","46726",134
"15393","7484",134
"15394","61972",134
"15395","47839",134
"15396","40057",135
"15397","67786",135
"15398","61416",134
"15399","12434",135
"15400","2185",142
"15401","61017",0
"15402","39612",0
"15403","18906",134
"15404","48862",134
"15405","18328",142
"15406","288",147
"15407","43840",138
"15408","65854",138
"15409","22981",138
"15410","29051",138
"15411","48544",134
"15412","57312",134
"15413","515",0
"15414","14811",134
"15415","51527",0
"15416","53773",0
"15417","38631",137
"15418","67755",0
"15419","52412",134
"15420","7021",134
"15421","25794",139
"15422","50161",142
"15423","25689",134
"15424","68468",134
"15425","15222",0
"15426","52382",134
"15427","27112",0
"15428","3816",142
"15429","16614",138
"15430","50366",142
"15431","8750",136
"15432","18748",136
"15433","10571",137
"15434","43449",0
"15435","49837",138
"15436","38258",134
"15437","29715",134
"15438","10211",142
"15439","29012",141
"15440","44415",134
"15441","16018",134
"15442","38471",142
"15443","22720",138
"15444","6268",136
"15445","26297",136
"15446","34371",147
"15447","28345",138
"15448","21862",139
"15449","51419",0
"15450","4176",134
"15451","15963",134
"15452","49106",134
"15453","54439",136
"15454","46243",134
"15455","44350",138
"15456","39478",134
"15457","46460",142
"15458","45505",136
"15459","42230",134
"15460","12",142
"15461","63954",134
"15462","25384",134
"15463","42463",134
"15464","62988",138
"15465","14232",134
"15466","37694",134
"15467","23818",142
"15468","20008",142
"15469","6553",137
"15470","21970",134
"15471","67129",134
"15472","16826",134
"15473","60596",134
"15474","17327",139
"15475","25668",138
"15476","6644",0
"15477","41181",139
"15478","24830",134
"15479","16907",134
"15480","9820",134
"15481","8919",134
"15482","16649",138
"15483","25744",134
"15484","52189",136
"15485","43111",142
"15486","30532",136
"15487","45622",137
"15488","60201",137
"15489","48144",134
"15490","26856",134
"15491","38162",134
"15492","16447",138
"15493","63562",136
"15494","9047",142
"15495","57304",136
"15496","23646",137
"15497","49994",138
"15498","65009",138
"15499","7614",135
"15500","7001",134
"15501","39062",142
"15502","10685",0
"15503","35932",0
"15504","56295",134
"15505","33447",137
"15506","9809",0
"15507","16827",134
"15508","3471",0
"15509","14542",141
"15510","50846",142
"15511","49101",136
"15512","22947",134
"15513","61937",147
"15514","47659",139
"15515","66949",142
"15516","67293",137
"15517","25353",134
"15518","33508",134
"15519","38551",134
"15520","65019",134
"15521","52207",134
"15522","64518",0
"15523","25535",134
"15524","21501",134
"15525","41467",0
"15526","6379",137
"15527","51513",138
"15528","19048",135
"15529","25056",142
"15530","41550",137
"15531","32028",134
"15532","53757",137
"15533","23734",138
"15534","27016",138
"15535","46935",140
"15536","104",134
"15537","67681",134
"15538","64126",134
"15539","24882",134
"15540","36670",134
"15541","58152",134
"15542","50590",135
"15543","39585",0
"15544","42685",138
"15545","30810",135
"15546","44896",134
"15547","6744",139
"15548","5024",0
"15549","24066",134
"15550","57145",0
"15551","61680",0
"15552","8951",134
"15553","57513",134
"15554","10923",138
"15555","21193",135
"15556","15823",134
"15557","54677",134
"15558","38003",134
"15559","45566",134
"15560","43881",134
"15561","10707",134
"15562","26122",134
"15563","65573",134
"15564","68481",138
"15565","59133",135
"15566","46684",137
"15567","19338",0
"15568","41255",134
"15569","34448",138
"15570","13846",135
"15571","28479",134
"15572","53967",134
"15573","50409",134
"15574","24090",134
"15575","27920",134
"15576","27722",134
"15577","60036",134
"15578","18553",134
"15579","48442",135
"15580","14580",136
"15581","44481",134
"15582","35970",134
"15583","67271",134
"15584","67866",134
"15585","64635",141
"15586","9426",146
"15587","60461",134
"15588","2057",0
"15589","56557",0
"15590","34090",0
"15591","28791",136
"15592","11289",142
"15593","50177",142
"15594","45684",138
"15595","21630",137
"15596","1872",138
"15597","43750",0
"15598","2235",135
"15599","674",0
"15600","30453",134
"15601","13655",0
"15602","31668",0
"15603","24195",134
"15604","65655",134
"15605","13891",0
"15606","18591",134
"15607","66511",134
"15608","53267",136
"15609","66818",139
"15610","20667",134
"15611","2692",137
"15612","35705",134
"15613","59888",134
"15614","41858",134
"15615","30869",134
"15616","36286",142
"15617","35939",136
"15618","47960",134
"15619","17809",137
"15620","27892",134
"15621","16632",134
"15622","8971",134
"15623","39160",137
"15624","56705",141
"15625","55487",134
"15626","43010",134
"15627","66090",0
"15628","18542",150
"15629","62359",0
"15630","4570",134
"15631","27213",0
"15632","58871",151
"15633","20559",0
"15634","15581",152
"15635","35315",0
"15636","5586",134
"15637","17794",0
"15638","59860",0
"15639","42753",136
"15640","42307",0
"15641","45271",137
"15642","11285",134
"15643","21682",134
"15644","39994",0
"15645","45732",137
"15646","62003",0
"15647","63755",0
"15648","7651",134
"15649","9986",134
"15650","40519",141
"15651","22234",137
"15652","7368",139
"15653","34596",153
"15654","24979",0
"15655","11857",134
"15656","34760",134
"15657","65915",136
"15658","30256",0
"15659","41924",134
"15660","218",137
"15661","26038",141
"15662","49190",134
"15663","29846",152
"15664","56992",134
"15665","29820",137
"15666","60135",134
"15667","25235",150
"15668","62928",0
"15669","5705",0
"15670","56090",0
"15671","49358",134
"15672","67595",0
"15673","21050",134
"15674","21137",137
"15675","54014",139
"15676","117",134
"15677","68347",142
"15678","67195",153
"15679","34097",137
"15680","7258",0
"15681","19629",139
"15682","33024",0
"15683","2303",134
"15684","45461",0
"15685","54308",134
"15686","8073",137
"15687","42275",151
"15688","65157",0
"15689","5068",0
"15690","63764",134
"15691","2889",0
"15692","48181",0
"15693","62655",0
"15694","1372",0
"15695","25180",136
"15696","62086",134
"15697","4647",134
"15698","26596",147
"15699","52942",139
"15700","31329",137
"15701","24609",141
"15702","22003",0
"15703","9118",134
"15704","57613",0
"15705","61444",134
"15706","54076",134
"15707","4194",134
"15708","32764",134
"15709","30032",0
"15710","57217",134
"15711","28470",139
"15712","6731",153
"15713","47558",134
"15714","59610",134
"15715","48755",0
"15716","12367",134
"15717","25259",0
"15718","52428",134
"15719","12446",134
"15720","62667",152
"15721","18358",141
"15722","33116",146
"15723","34793",134
"15724","31794",134
"15725","60259",134
"15726","64628",147
"15727","12219",134
"15728","34522",0
"15729","8438",137
"15730","17257",0
"15731","56253",0
"15732","38247",0
"15733","67247",0
"15734","30994",134
"15735","61550",134
"15736","24763",134
"15737","38527",134
"15738","5538",141
"15739","12825",139
"15740","9696",0
"15741","67391",134
"15742","40431",142
"15743","10030",136
"15744","21425",153
"15745","16331",137
"15746","5733",134
"15747","36435",137
"15748","39065",0
"15749","39899",134
"15750","58533",0
"15751","54980",142
"15752","27279",152
"15753","66697",0
"15754","43603",134
"15755","40111",134
"15756","36278",0
"15757","21108",151
"15758","60429",0
"15759","32415",0
"15760","50229",141
"15761","7982",0
"15762","42311",134
"15763","28490",0
"15764","37888",134
"15765","4555",134
"15766","46580",137
"15767","25385",134
"15768","58973",0
"15769","12957",137
"15770","21523",0
"15771","27289",0
"15772","25773",134
"15773","56389",134
"15774","31189",0
"15775","56313",134
"15776","28263",134
"15777","29647",134
"15778","12635",137
"15779","56949",134
"15780","40249",134
"15781","46259",134
"15782","36419",134
"15783","34968",139
"15784","2452",0
"15785","43817",137
"15786","917",144
"15787","20433",0
"15788","27076",134
"15789","20521",134
"15790","23770",0
"15791","62739",134
"15792","25481",137
"15793","38832",141
"15794","24366",134
"15795","10708",152
"15796","62773",141
"15797","13578",134
"15798","3350",147
"15799","31763",0
"15800","7099",137
"15801","19857",0
"15802","43948",0
"15803","1059",134
"15804","868",134
"15805","14069",0
"15806","55432",134
"15807","48454",134
"15808","48689",134
"15809","53315",0
"15810","47416",144
"15811","56208",134
"15812","56907",0
"15813","55533",142
"15814","67433",141
"15815","7433",153
"15816","4949",137
"15817","59012",134
"15818","50920",0
"15819","33248",134
"15820","28231",0
"15821","59068",134
"15822","60679",134
"15823","16080",134
"15824","45648",147
"15825","52446",134
"15826","63377",151
"15827","58678",0
"15828","29780",141
"15829","42319",152
"15830","1196",0
"15831","17872",134
"15832","30564",0
"15833","52200",0
"15834","33083",0
"15835","29033",141
"15836","67243",134
"15837","62878",0
"15838","50490",137
"15839","29812",134
"15840","31428",137
"15841","27721",137
"15842","7601",134
"15843","7856",0
"15844","27097",134
"15845","39240",134
"15846","19153",0
"15847","60110",134
"15848","16876",0
"15849","29136",0
"15850","32371",134
"15851","4938",141
"15852","51916",0
"15853","5413",134
"15854","48886",0
"15855","7186",141
"15856","23316",137
"15857","31292",134
"15858","61098",0
"15859","51179",134
"15860","16276",147
"15861","10932",139
"15862","42898",153
"15863","41212",134
"15864","7214",0
"15865","62914",134
"15866","33271",0
"15867","63199",134
"15868","45121",134
"15869","27734",134
"15870","16775",0
"15871","34883",134
"15872","24456",0
"15873","7486",134
"15874","58947",0
"15875","68016",0
"15876","34771",134
"15877","43764",134
"15878","1112",152
"15879","4146",0
"15880","46077",0
"15881","62402",134
"15882","29529",141
"15883","24302",134
"15884","55014",137
"15885","9281",134
"15886","56029",0
"15887","39745",134
"15888","40690",152
"15889","67709",134
"15890","59510",137
"15891","45350",0
"15892","55795",152
"15893","16453",0
"15894","1734",134
"15895","51532",0
"15896","44638",0
"15897","4186",134
"15898","47998",134
"15899","48485",141
"15900","29186",134
"15901","39485",0
"15902","31238",147
"15903","22293",134
"15904","66529",0
"15905","59161",134
"15906","51140",0
"15907","33147",141
"15908","29935",153
"15909","47034",137
"15910","25192",134
"15911","25439",137
"15912","38119",0
"15913","8539",0
"15914","27389",150
"15915","42558",134
"15916","46291",0
"15917","31019",0
"15918","52941",152
"15919","67588",0
"15920","28600",0
"15921","37897",134
"15922","4389",0
"15923","21631",141
"15924","51139",0
"15925","9536",141
"15926","65441",134
"15927","54438",152
"15928","35335",141
"15929","23185",152
"15930","47455",134
"15931","36128",141
"15932","63230",134
"15933","29692",0
"15934","58997",0
"15935","47577",0
"15936","61169",0
"15937","1810",141
"15938","62567",134
"15939","7774",137
"15940","26506",134
"15941","51736",134
"15942","45628",134
"15943","34812",0
"15944","67415",134
"15945","43443",134
"15946","29451",141
"15947","5923",137
"15948","16033",134
"15949","14243",134
"15950","50613",134
"15951","10000",134
"15952","3387",0
"15953","1063",147
"15954","19885",0
"15955","9833",0
"15956","6151",134
"15957","17124",0
"15958","26163",141
"15959","68241",134
"15960","22578",134
"15961","6548",134
"15962","39493",153
"15963","20943",153
"15964","23349",134
"15965","15114",0
"15966","2779",0
"15967","20439",0
"15968","64682",0
"15969","65861",134
"15970","61094",134
"15971","68142",134
"15972","23890",0
"15973","52145",152
"15974","20672",0
"15975","13823",0
"15976","63163",134
"15977","16234",141
"15978","38241",141
"15979","49347",134
"15980","32340",134
"15981","52824",0
"15982","22307",134
"15983","64003",150
"15984","57003",134
"15985","33810",141
"15986","42577",138
"15987","54112",137
"15988","46874",0
"15989","34456",134
"15990","65746",154
"15991","44346",134
"15992","36280",134
"15993","40333",141
"15994","6865",134
"15995","59209",134
"15996","8360",0
"15997","36561",0
"15998","27205",134
"15999","68494",138
"16000","6799",134
"16001","18469",134
"16002","1352",0
"16003","57609",134
"16004","24718",0
"16005","43129",141
"16006","320",134
"16007","40688",0
"16008","55015",134
"16009","22869",0
"16010","27841",134
"16011","40762",141
"16012","51312",134
"16013","39618",0
"16014","50761",137
"16015","58284",142
"16016","10437",0
"16017","24738",134
"16018","12061",150
"16019","41888",0
"16020","9481",147
"16021","42064",0
"16022","59373",152
"16023","59754",0
"16024","15707",134
"16025","12281",134
"16026","65689",134
"16027","20797",137
"16028","68011",134
"16029","66563",0
"16030","36544",141
"16031","2405",137
"16032","54785",134
"16033","43953",134
"16034","33989",0
"16035","21164",134
"16036","55034",134
"16037","62028",0
"16038","24683",134
"16039","27696",0
"16040","17062",0
"16041","57902",138
"16042","48616",155
"16043","24126",146
"16044","60756",0
"16045","45474",0
"16046","68557",141
"16047","19872",0
"16048","273",134
"16049","12545",134
"16050","20853",0
"16051","42973",134
"16052","23482",134
"16053","10644",141
"16054","57330",137
"16055","23396",0
"16056","54229",0
"16057","47174",134
"16058","6289",134
"16059","53185",134
"16060","58364",0
"16061","58593",134
"16062","60629",141
"16063","55218",134
"16064","1848",141
"16065","43009",0
"16066","57771",134
"16067","53056",0
"16068","39748",155
"16069","53763",0
"16070","15523",0
"16071","27030",0
"16072","17726",134
"16073","38839",0
"16074","23629",147
"16075","60009",0
"16076","36607",134
"16077","56905",134
"16078","31941",137
"16079","15014",0
"16080","13460",134
"16081","15485",0
"16082","56537",0
"16083","23448",0
"16084","42916",141
"16085","55914",141
"16086","57755",134
"16087","42591",0
"16088","14462",151
"16089","30426",0
"16090","49174",134
"16091","34324",155
"16092","3968",0
"16093","48583",152
"16094","9325",0
"16095","4042",134
"16096","43939",141
"16097","56078",134
"16098","58290",137
"16099","4903",134
"16100","18520",0
"16101","62287",134
"16102","27786",134
"16103","41711",141
"16104","21272",137
"16105","8439",0
"16106","58075",134
"16107","2960",134
"16108","48001",0
"16109","22584",134
"16110","53877",134
"16111","8519",141
"16112","39439",137
"16113","37287",134
"16114","24130",147
"16115","6939",134
"16116","30742",141
"16117","1081",152
"16118","4896",153
"16119","2200",134
"16120","18389",134
"16121","54343",134
"16122","18380",134
"16123","29619",134
"16124","63932",134
"16125","57199",0
"16126","61227",0
"16127","47494",134
"16128","5039",134
"16129","19876",134
"16130","37390",141
"16131","9030",152
"16132","15582",141
"16133","57291",134
"16134","34840",0
"16135","39249",134
"16136","26242",134
"16137","10535",134
"16138","14204",0
"16139","28262",134
"16140","49884",134
"16141","55427",141
"16142","59356",147
"16143","58135",0
"16144","8983",0
"16145","20084",142
"16146","15237",141
"16147","51687",153
"16148","2744",137
"16149","56096",134
"16150","44482",134
"16151","163",0
"16152","29317",0
"16153","61802",0
"16154","21052",137
"16155","25636",134
"16156","56570",0
"16157","42090",0
"16158","6892",150
"16159","44191",134
"16160","49768",134
"16161","42082",134
"16162","26265",0
"16163","13964",151
"16164","41643",141
"16165","38591",0
"16166","50935",0
"16167","47351",0
"16168","18034",134
"16169","478",136
"16170","51823",134
"16171","52141",0
"16172","60722",137
"16173","61985",134
"16174","23314",147
"16175","67104",134
"16176","67550",0
"16177","16582",134
"16178","61735",137
"16179","12232",137
"16180","19768",134
"16181","17075",0
"16182","5303",134
"16183","36558",134
"16184","16224",141
"16185","39764",137
"16186","9560",134
"16187","41297",134
"16188","1086",153
"16189","35085",134
"16190","62014",134
"16191","54973",134
"16192","50393",137
"16193","40397",134
"16194","11548",134
"16195","26724",134
"16196","38570",0
"16197","45085",153
"16198","66719",134
"16199","40055",134
"16200","32454",134
"16201","49704",0
"16202","66449",134
"16203","14681",134
"16204","61742",134
"16205","11779",0
"16206","36446",134
"16207","63056",141
"16208","24490",142
"16209","5251",152
"16210","21183",0
"16211","59498",141
"16212","40218",134
"16213","47971",147
"16214","7487",0
"16215","6579",0
"16216","21252",0
"16217","59490",0
"16218","35100",0
"16219","60971",134
"16220","19201",134
"16221","2740",134
"16222","54012",141
"16223","30583",134
"16224","23285",134
"16225","45914",134
"16226","49680",134
"16227","52515",141
"16228","36088",0
"16229","55463",142
"16230","26176",141
"16231","50184",153
"16232","49006",137
"16233","10039",134
"16234","24920",137
"16235","41488",0
"16236","32289",134
"16237","10598",0
"16238","50005",0
"16239","8281",0
"16240","68020",134
"16241","39475",134
"16242","47903",0
"16243","43390",0
"16244","39129",152
"16245","7284",0
"16246","68067",0
"16247","8245",134
"16248","64299",0
"16249","52491",141
"16250","41127",137
"16251","39856",134
"16252","17150",134
"16253","64901",0
"16254","37484",0
"16255","30119",134
"16256","61489",137
"16257","46416",134
"16258","47860",0
"16259","55763",134
"16260","50059",134
"16261","37010",141
"16262","35441",152
"16263","6205",134
"16264","52225",134
"16265","62992",153
"16266","50463",134
"16267","40239",134
"16268","19720",134
"16269","19101",134
"16270","67799",0
"16271","64528",134
"16272","32193",0
"16273","46238",134
"16274","6961",134
"16275","42234",134
"16276","9865",141
"16277","63235",141
"16278","29767",152
"16279","27576",134
"16280","2792",141
"16281","4782",0
"16282","35220",134
"16283","56680",134
"16284","67568",0
"16285","34565",150
"16286","3775",134
"16287","63493",0
"16288","8884",137
"16289","5665",152
"16290","51661",134
"16291","568",134
"16292","52919",141
"16293","26396",0
"16294","63564",139
"16295","2070",134
"16296","1236",141
"16297","21744",139
"16298","5107",142
"16299","15792",0
"16300","58644",0
"16301","20582",142
"16302","10162",153
"16303","8090",134
"16304","4246",134
"16305","22656",134
"16306","3737",0
"16307","18069",0
"16308","39950",137
"16309","61281",134
"16310","3209",134
"16311","42835",0
"16312","41866",139
"16313","45567",151
"16314","35992",134
"16315","61224",155
"16316","6256",152
"16317","33777",141
"16318","36161",0
"16319","50423",141
"16320","35810",137
"16321","42986",134
"16322","20718",134
"16323","11988",134
"16324","40958",137
"16325","15187",0
"16326","21033",0
"16327","54178",134
"16328","54138",0
"16329","53832",134
"16330","47985",134
"16331","64294",134
"16332","52948",134
"16333","3208",139
"16334","13047",153
"16335","8646",134
"16336","68392",153
"16337","27956",0
"16338","13618",0
"16339","42842",142
